"gene","hgnc_symbol","n_disorders","disorders","degree","weighted_degree"
"ENSG00000226102","SEPTIN7P3",3,"BD;MDD;SZ",4810,7612
"ENSG00000226121","AHCTF1P1",2,"MDD;SZ",4554,5481
"ENSG00000226137","BAIAP2-DT",2,"MDD;OCD",4488,5405
"ENSG00000226266","",2,"BD;MDD",4639,6215
"ENSG00000226268","",2,"BD;MDD",4639,6215
"ENSG00000226318","RPS3AP38",2,"BD;MDD",4639,6215
"ENSG00000226380",NA,2,"BD;MDD",4639,6215
"ENSG00000226419","SLC16A1-AS1",2,"BD;MDD",4639,6215
"ENSG00000226519","LINC00390",2,"ADHD;MDD",4310,5200
"ENSG00000226747",NA,2,"BD;MDD",4639,6215
"ENSG00000226751",NA,3,"BD;MDD;SZ",4810,7612
"ENSG00000226763","SRRM5",2,"BD;MDD",4639,6215
"ENSG00000226791","LINC02611",2,"BD;MDD",4639,6215
"ENSG00000226862","SYT2-AS1",2,"BD;SZ",2876,3528
"ENSG00000226891","LINC01359",2,"ASD;MDD",4478,5520
"ENSG00000226913","BSN-DT",3,"BD;MDD;SZ",4810,7612
"ENSG00000226950","DANCR",2,"BD;MDD",4639,6215
"ENSG00000227039","ITGB2-AS1",3,"BD;MDD;SZ",4810,7612
"ENSG00000227078","LINC02094",2,"BD;MDD",4639,6215
"ENSG00000227115","LINC01630",2,"ASD;MDD",4478,5520
"ENSG00000227165","WDR11-DT",3,"BD;MDD;SZ",4810,7612
"ENSG00000227232","WASH7P",3,"MDD;OCD;SZ",4809,6802
"ENSG00000227347","HNRNPKP2",2,"ASD;MDD",4478,5520
"ENSG00000227372","GFOD3P",3,"BD;MDD;SZ",4810,7612
"ENSG00000227376","FTH1P16",2,"BD;MDD",4639,6215
"ENSG00000227394","RPL11P1",2,"BD;MDD",4639,6215
"ENSG00000227502","MROCKI",3,"BD;MDD;SZ",4810,7612
"ENSG00000227540",NA,2,"BD;MDD",4639,6215
"ENSG00000227544","LINC03013",3,"ASD;BD;MDD",4878,7651
"ENSG00000227606","",3,"BD;MDD;SZ",4810,7612
"ENSG00000227671","ZNF731P",2,"BD;MDD",4639,6215
"ENSG00000227896","WAPL-DT",2,"BD;MDD",4639,6215
"ENSG00000228013","IL6R-AS1",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000228014","ZNF680P1",2,"MDD;SZ",4554,5481
"ENSG00000228084","",2,"MDD;SZ",4554,5481
"ENSG00000228223","HCG11",3,"ASD;BD;MDD",4878,7651
"ENSG00000228251","",2,"BD;MDD",4639,6215
"ENSG00000228314","CYP4F29P",2,"BD;MDD",4639,6215
"ENSG00000228393",NA,2,"BD;MDD",4639,6215
"ENSG00000228408","",2,"BD;MDD",4639,6215
"ENSG00000228423","",2,"MDD;SZ",4554,5481
"ENSG00000228649","SNHG26",2,"BD;MDD",4639,6215
"ENSG00000228716","DHFR",2,"ADHD;BD",3014,3247
"ENSG00000228789","HCG22",2,"BD;MDD",4639,6215
"ENSG00000228798",NA,2,"BD;MDD",4639,6215
"ENSG00000228878","SEPTIN7-DT",2,"BD;MDD",4639,6215
"ENSG00000228889","UBAC2-AS1",2,"BD;MDD",4639,6215
"ENSG00000229117","RPL41",2,"MDD;OCD",4488,5405
"ENSG00000229191",NA,2,"BD;MDD",4639,6215
"ENSG00000229585","RPL21P44",2,"BD;MDD",4639,6215
"ENSG00000229715","EEF1DP3",2,"ADHD;MDD",4310,5200
"ENSG00000229808","",2,"BD;MDD",4639,6215
"ENSG00000229832","",2,"BD;SZ",2876,3528
"ENSG00000229921","KIF25-AS1",2,"MDD;OCD",4488,5405
"ENSG00000229994","RPL5P4",2,"MDD;SZ",4554,5481
"ENSG00000230002","ALMS1-IT1",2,"MDD;SZ",4554,5481
"ENSG00000230062","ANKRD66",2,"MDD;OCD",4488,5405
"ENSG00000230124","ACBD6",2,"BD;MDD",4639,6215
"ENSG00000230316","FEZF1-AS1",3,"BD;MDD;SZ",4810,7612
"ENSG00000230320","BEND7P1",2,"BD;MDD",4639,6215
"ENSG00000230383","RPL6P19",2,"MDD;SZ",4554,5481
"ENSG00000230415","LINC01786",2,"BD;MDD",4639,6215
"ENSG00000230438","SERPINB9P1",2,"BD;MDD",4639,6215
"ENSG00000230461","PROX1-AS1",2,"MDD;SZ",4554,5481
"ENSG00000230530","LIMD1-AS1",3,"BD;MDD;SZ",4810,7612
"ENSG00000230551","",2,"BD;MDD",4639,6215
"ENSG00000230735","",2,"MDD;SZ",4554,5481
"ENSG00000230772","VN1R108P",2,"MDD;SZ",4554,5481
"ENSG00000230789","ARHGAP26-IT1",2,"BD;MDD",4639,6215
"ENSG00000230815","",2,"BD;MDD",4639,6215
"ENSG00000230989","HSBP1",2,"MDD;SZ",4554,5481
"ENSG00000231125","",2,"BD;MDD",4639,6215
"ENSG00000231181","",2,"MDD;SZ",4554,5481
"ENSG00000231185","SPRY4-AS1",2,"BD;SZ",2876,3528
"ENSG00000231272","",2,"BD;MDD",4639,6215
"ENSG00000231307","RPS3P2",2,"BD;MDD",4639,6215
"ENSG00000231312","MAP4K3-DT",2,"ASD;MDD",4478,5520
"ENSG00000231365","WARS2-AS1",2,"BD;MDD",4639,6215
"ENSG00000231389","HLA-DPA1",4,"BD;MDD;OCD;SZ",4958,8933
"ENSG00000231453","LINC01305",2,"MDD;OCD",4488,5405
"ENSG00000231500","RPS18",2,"MDD;OCD",4488,5405
"ENSG00000231615","",3,"BD;MDD;SZ",4810,7612
"ENSG00000231721","LINC-PINT",2,"BD;MDD",4639,6215
"ENSG00000231738","TSPAN19",2,"BD;MDD",4639,6215
"ENSG00000231768","LINC01354",3,"ASD;MDD;SZ",4826,6917
"ENSG00000231906","COX7BP6",2,"BD;MDD",4639,6215
"ENSG00000231925","TAPBP",2,"MDD;SZ",4554,5481
"ENSG00000232004","CAP1P2",2,"BD;MDD",4639,6215
"ENSG00000232022","FAAHP1",2,"BD;SZ",2876,3528
"ENSG00000232166","",2,"BD;MDD",4639,6215
"ENSG00000232520","GCSIR",2,"BD;MDD",4639,6215
"ENSG00000232559",NA,2,"BD;MDD",4639,6215
"ENSG00000232591","LINC02642",2,"BD;MDD",4639,6215
"ENSG00000232716","",2,"BD;MDD",4639,6215
"ENSG00000232884","",2,"BD;MDD",4639,6215
"ENSG00000232903","LINC01166",3,"BD;MDD;SZ",4810,7612
"ENSG00000233016","SNHG7",2,"BD;MDD",4639,6215
"ENSG00000233067","PTCHD1-AS",2,"MDD;OCD",4488,5405
"ENSG00000233184","DPH5-DT",2,"BD;MDD",4639,6215
"ENSG00000233228","LPCAT2BP",2,"BD;MDD",4639,6215
"ENSG00000233264","",2,"BD;MDD",4639,6215
"ENSG00000233276","GPX1",2,"MDD;OCD",4488,5405
"ENSG00000233426","EIF3FP3",2,"ASD;MDD",4478,5520
"ENSG00000233452","STXBP5-AS1",2,"ASD;OCD",2440,2757
"ENSG00000233487","RPSAP69",2,"ASD;BD",3243,3567
"ENSG00000233560","KRT8P39",3,"BD;MDD;SZ",4810,7612
"ENSG00000233647","NENFP1",2,"BD;SZ",2876,3528
"ENSG00000233844",NA,2,"ASD;MDD",4478,5520
"ENSG00000233901","LINC01503",2,"ADHD;BD",3014,3247
"ENSG00000234043","NUDT9P1",2,"ADHD;MDD",4310,5200
"ENSG00000234106","SRP14P2",2,"ASD;MDD",4478,5520
"ENSG00000234127","TRIM26",2,"MDD;SZ",4554,5481
"ENSG00000234224","TMEM229A",2,"BD;MDD",4639,6215
"ENSG00000234284","ZNF879",2,"ADHD;MDD",4310,5200
"ENSG00000234287","RPS27P4",3,"ASD;BD;MDD",4878,7651
"ENSG00000234329","RPL7AP16",2,"BD;MDD",4639,6215
"ENSG00000234423","LINC01250",2,"ASD;MDD",4478,5520
"ENSG00000234432","LINC02983",2,"BD;MDD",4639,6215
"ENSG00000234545","FAM133B",2,"BD;MDD",4639,6215
"ENSG00000234604","",2,"MDD;SZ",4554,5481
"ENSG00000234724","HDAC1P1",2,"BD;MDD",4639,6215
"ENSG00000234745","HLA-B",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000234871",NA,2,"BD;MDD",4639,6215
"ENSG00000235018","RPL17P48",2,"BD;MDD",4639,6215
"ENSG00000235082","SUMO1P3",3,"ADHD;BD;MDD",4766,7331
"ENSG00000235145","RPSAP16",2,"MDD;SZ",4554,5481
"ENSG00000235272","RAMACL",2,"ASD;MDD",4478,5520
"ENSG00000235354","RPS29P16",2,"MDD;SZ",4554,5481
"ENSG00000235408","SNORA71B",3,"BD;MDD;SZ",4810,7612
"ENSG00000235436","DPY19L2P4",2,"BD;MDD",4639,6215
"ENSG00000235501","CNN3-DT",3,"BD;MDD;SZ",4810,7612
"ENSG00000235565",NA,3,"ASD;BD;MDD",4878,7651
"ENSG00000235597","LINC01102",2,"ASD;BD",3243,3567
"ENSG00000235663","SAPCD1-AS1",2,"BD;MDD",4639,6215
"ENSG00000235706","DICER1-AS1",2,"BD;MDD",4639,6215
"ENSG00000235711","ANKRD34C",3,"ASD;MDD;OCD",4712,6841
"ENSG00000235750","KIAA0040",2,"BD;OCD",3117,3452
"ENSG00000235808","MYL6P2",2,"BD;SZ",2876,3528
"ENSG00000236085","ACTG1P4",2,"BD;MDD",4639,6215
"ENSG00000236166",NA,2,"MDD;SZ",4554,5481
"ENSG00000236269",NA,2,"BD;MDD",4639,6215
"ENSG00000236287","ZBED5",2,"ASD;MDD",4478,5520
"ENSG00000236404","VLDLR-AS1",2,"MDD;OCD",4488,5405
"ENSG00000236438","FAM157A",2,"ASD;OCD",2440,2757
"ENSG00000236714",NA,2,"ASD;SZ",2595,2833
"ENSG00000236778","INTS6-AS1",2,"BD;MDD",4639,6215
"ENSG00000236806","RPL7AP15",3,"BD;MDD;SZ",4810,7612
"ENSG00000236882","LINC01554",2,"BD;SZ",2876,3528
"ENSG00000236963","LINC01141",2,"BD;SZ",2876,3528
"ENSG00000236977","ANKRD44-IT1",2,"BD;MDD",4639,6215
"ENSG00000237162","RPS20P9",3,"BD;MDD;SZ",4810,7612
"ENSG00000237174","FILIP1-AS1",2,"ASD;MDD",4478,5520
"ENSG00000237289","CKMT1B",2,"BD;MDD",4639,6215
"ENSG00000237399","PITRM1-AS1",2,"BD;MDD",4639,6215
"ENSG00000237402","CAMTA1-IT1",2,"BD;MDD",4639,6215
"ENSG00000237470","DCLRE1CP1",2,"MDD;SZ",4554,5481
"ENSG00000237515","SHISA9",2,"MDD;OCD",4488,5405
"ENSG00000237737","DCTN1-AS1",2,"ASD;BD",3243,3567
"ENSG00000237742","HEY2-AS1",2,"BD;MDD",4639,6215
"ENSG00000237928","NFIA-AS2",2,"BD;MDD",4639,6215
"ENSG00000237949","LINC00844",2,"ASD;MDD",4478,5520
"ENSG00000237989","LINC01679",2,"MDD;SZ",4554,5481
"ENSG00000237994","",2,"BD;MDD",4639,6215
"ENSG00000238098","ABCA17P",2,"BD;MDD",4639,6215
"ENSG00000238227","TMEM250",2,"MDD;OCD",4488,5405
"ENSG00000238244","GABARAPL3",2,"BD;MDD",4639,6215
"ENSG00000238365","RNU7-57P",2,"BD;MDD",4639,6215
"ENSG00000238578","SNORD4A",2,"BD;MDD",4639,6215
"ENSG00000238719","RNU7-96P",2,"BD;SZ",2876,3528
"ENSG00000238741","SCARNA7",2,"ADHD;MDD",4310,5200
"ENSG00000238795","SCARNA12",3,"BD;MDD;SZ",4810,7612
"ENSG00000238830","RNU7-46P",2,"BD;MDD",4639,6215
"ENSG00000239002","SCARNA10",3,"ADHD;BD;MDD",4766,7331
"ENSG00000239039","SNORD13",3,"BD;MDD;OCD",4878,7536
"ENSG00000239280","DBTP1",2,"BD;MDD",4639,6215
"ENSG00000239291","",2,"BD;MDD",4639,6215
"ENSG00000239306","RBM14",2,"ASD;MDD",4478,5520
"ENSG00000239344","",2,"BD;MDD",4639,6215
"ENSG00000239437","RN7SL752P",2,"MDD;OCD",4488,5405
"ENSG00000239473","RPL7P38",2,"BD;MDD",4639,6215
"ENSG00000239474","KLHL41",2,"ADHD;BD",3014,3247
"ENSG00000239498",NA,2,"ASD;MDD",4478,5520
"ENSG00000239510","RPL9P5",2,"BD;MDD",4639,6215
"ENSG00000239763","RPL21P118",2,"MDD;SZ",4554,5481
"ENSG00000239789","MRPS17",2,"BD;MDD",4639,6215
"ENSG00000239828","CCDC54-AS1",2,"BD;MDD",4639,6215
"ENSG00000239873","GAPDHP27",2,"BD;MDD",4639,6215
"ENSG00000239899","RN7SL674P",2,"MDD;OCD",4488,5405
"ENSG00000239908","RN7SL75P",3,"BD;MDD;SZ",4810,7612
"ENSG00000239922","",2,"ASD;MDD",4478,5520
"ENSG00000239961","LILRA4",2,"BD;SZ",2876,3528
"ENSG00000240032","LNCSRLR",2,"BD;MDD",4639,6215
"ENSG00000240053","LY6G5B",2,"MDD;SZ",4554,5481
"ENSG00000240065","PSMB9",2,"MDD;SZ",4554,5481
"ENSG00000240083","RPS3AP22",2,"BD;MDD",4639,6215
"ENSG00000240204","SMKR1",2,"BD;MDD",4639,6215
"ENSG00000240244","GAPDHP33",2,"BD;MDD",4639,6215
"ENSG00000240342","RPS2P5",2,"MDD;OCD",4488,5405
"ENSG00000240356","RPL23AP7",2,"MDD;SZ",4554,5481
"ENSG00000240399","",2,"BD;MDD",4639,6215
"ENSG00000240445","FOXO3B",3,"BD;MDD;SZ",4810,7612
"ENSG00000240563","L1TD1",2,"BD;MDD",4639,6215
"ENSG00000240583","AQP1",2,"MDD;OCD",4488,5405
"ENSG00000240775","",2,"BD;MDD",4639,6215
"ENSG00000240853","RN7SL328P",2,"MDD;SZ",4554,5481
"ENSG00000240869","RN7SL128P",2,"MDD;OCD",4488,5405
"ENSG00000241002","RPL32P13",2,"BD;MDD",4639,6215
"ENSG00000241015","TPM3P9",3,"ADHD;BD;MDD",4766,7331
"ENSG00000241316","SUCLG2-DT",2,"MDD;SZ",4554,5481
"ENSG00000241362","RPL36AP43",2,"BD;MDD",4639,6215
"ENSG00000241395","RN7SL344P",2,"BD;MDD",4639,6215
"ENSG00000241404","EGFL8",2,"BD;MDD",4639,6215
"ENSG00000241462","",2,"BD;MDD",4639,6215
"ENSG00000241563","CORT",3,"BD;MDD;SZ",4810,7612
"ENSG00000241644","INMT",2,"BD;MDD",4639,6215
"ENSG00000241684","ADAMTS9-AS2",3,"BD;MDD;SZ",4810,7612
"ENSG00000241732",NA,2,"BD;MDD",4639,6215
"ENSG00000241829","RPL21P54",2,"MDD;SZ",4554,5481
"ENSG00000241837","ATP5PO",2,"MDD;SZ",4554,5481
"ENSG00000241852","C8orf58",2,"MDD;OCD",4488,5405
"ENSG00000241913","RPS29P21",2,"BD;SZ",2876,3528
"ENSG00000241990",NA,2,"BD;MDD",4639,6215
"ENSG00000242028","HYPK",2,"BD;MDD",4639,6215
"ENSG00000242103","ARPC1AP1",2,"ASD;MDD",4478,5520
"ENSG00000242104","LRRC78P",2,"BD;MDD",4639,6215
"ENSG00000242125","SNHG3",2,"BD;MDD",4639,6215
"ENSG00000242173","ARHGDIG",2,"MDD;SZ",4554,5481
"ENSG00000242265","PEG10",3,"ASD;BD;MDD",4878,7651
"ENSG00000242372","EIF6",2,"ADHD;MDD",4310,5200
"ENSG00000242498","ARPIN",2,"ASD;MDD",4478,5520
"ENSG00000242529","AHCYP8",3,"BD;MDD;SZ",4810,7612
"ENSG00000242539","",2,"BD;MDD",4639,6215
"ENSG00000242574","HLA-DMB",2,"MDD;SZ",4554,5481
"ENSG00000242699","RN7SL516P",3,"BD;MDD;SZ",4810,7612
"ENSG00000242756","RHOT1P3",2,"BD;MDD",4639,6215
"ENSG00000242759","LINC00882",2,"ASD;MDD",4478,5520
"ENSG00000242818","RN7SL846P",2,"BD;MDD",4639,6215
"ENSG00000243147","MRPL33",3,"ADHD;ASD;MDD",4624,6636
"ENSG00000243609","RPS2P44",2,"BD;MDD",4639,6215
"ENSG00000243620","",2,"MDD;SZ",4554,5481
"ENSG00000243646","IL10RB",2,"BD;MDD",4639,6215
"ENSG00000243660","ZNF487",2,"ASD;SZ",2595,2833
"ENSG00000243667","DNAAF10",2,"ADHD;MDD",4310,5200
"ENSG00000243710","CFAP57",2,"BD;MDD",4639,6215
"ENSG00000243742","RPLP0P2",3,"ASD;BD;MDD",4878,7651
"ENSG00000243927","MRPS6",3,"ASD;BD;MDD",4878,7651
"ENSG00000244062","ACSL3P1",2,"ASD;MDD",4478,5520
"ENSG00000244405","ETV5",3,"BD;OCD;SZ",3682,4849
"ENSG00000244509","APOBEC3C",3,"BD;MDD;SZ",4810,7612
"ENSG00000244627","TPTEP2",2,"BD;MDD",4639,6215
"ENSG00000244642","RN7SL396P",2,"BD;MDD",4639,6215
"ENSG00000244694","PTCHD4",4,"ADHD;ASD;BD;MDD",4940,8767
"ENSG00000244734","HBB",4,"ADHD;MDD;OCD;SZ",4926,7918
"ENSG00000244879","GABPB1-AS1",2,"BD;MDD",4639,6215
"ENSG00000245060","LINC00847",2,"BD;MDD",4639,6215
"ENSG00000245384","CXXC4-AS1",2,"ASD;MDD",4478,5520
"ENSG00000245532","NEAT1",3,"BD;MDD;SZ",4810,7612
"ENSG00000245648","KLRK1-AS1",2,"BD;MDD",4639,6215
"ENSG00000245937","SLC12A2-DT",2,"ASD;MDD",4478,5520
"ENSG00000246350","ZBED9-AS1",2,"BD;MDD",4639,6215
"ENSG00000246379","GNAO1-DT",2,"BD;SZ",2876,3528
"ENSG00000246705","H2AJ",2,"ADHD;MDD",4310,5200
"ENSG00000246922","UBAP1L",2,"ASD;MDD",4478,5520
"ENSG00000247081","BAALC-AS1",3,"BD;OCD;SZ",3682,4849
"ENSG00000247095","MIR210HG",3,"BD;MDD;SZ",4810,7612
"ENSG00000247400","DNAJC3-DT",4,"ASD;BD;MDD;SZ",4972,9048
"ENSG00000247596","TWF2",2,"ASD;MDD",4478,5520
"ENSG00000247627","MTND4P12",2,"BD;MDD",4639,6215
"ENSG00000248098","BCKDHA",2,"ADHD;MDD",4310,5200
"ENSG00000248184","LINC02283",2,"BD;MDD",4639,6215
"ENSG00000248210","LINC02355",2,"BD;MDD",4639,6215
"ENSG00000248283","CCNL2P1",2,"BD;MDD",4639,6215
"ENSG00000248309","MEF2C-AS1",2,"BD;MDD",4639,6215
"ENSG00000248333","CDK11B",2,"ADHD;MDD",4310,5200
"ENSG00000248544","",2,"MDD;SZ",4554,5481
"ENSG00000248801","C8orf34-AS1",2,"BD;MDD",4639,6215
"ENSG00000248905","FMN1",2,"ASD;MDD",4478,5520
"ENSG00000248927","",2,"BD;MDD",4639,6215
"ENSG00000248954","",2,"BD;SZ",2876,3528
"ENSG00000249006","",2,"BD;MDD",4639,6215
"ENSG00000249087","ZNF436-AS1",3,"BD;MDD;SZ",4810,7612
"ENSG00000249206","GCNT1P2",2,"BD;MDD",4639,6215
"ENSG00000249484","LINC01470",2,"ASD;MDD",4478,5520
"ENSG00000249669","CARMN",3,"BD;MDD;SZ",4810,7612
"ENSG00000249740","OSMR-DT",2,"BD;MDD",4639,6215
"ENSG00000249853","HS3ST5",3,"ASD;MDD;OCD",4712,6841
"ENSG00000249898","MCPH1-AS1",2,"BD;MDD",4639,6215
"ENSG00000249992","TMEM158",2,"MDD;OCD",4488,5405
"ENSG00000250001","",2,"MDD;SZ",4554,5481
"ENSG00000250072","SH3TC2-DT",2,"ASD;MDD",4478,5520
"ENSG00000250125","LINC02232",2,"MDD;OCD",4488,5405
"ENSG00000250148","KRT8P31",3,"BD;MDD;SZ",4810,7612
"ENSG00000250197","HMGN1P15",2,"BD;MDD",4639,6215
"ENSG00000250284",NA,3,"BD;MDD;SZ",4810,7612
"ENSG00000250305","TRMT9B",3,"ASD;MDD;SZ",4826,6917
"ENSG00000250306","",3,"BD;MDD;SZ",4810,7612
"ENSG00000250326","USP38-DT",2,"MDD;SZ",4554,5481
"ENSG00000250366","TUNAR",2,"MDD;OCD",4488,5405
"ENSG00000250410",NA,2,"BD;MDD",4639,6215
"ENSG00000250479","CHCHD10",3,"MDD;OCD;SZ",4809,6802
"ENSG00000250510","GPR162",2,"ASD;MDD",4478,5520
"ENSG00000250608","NUDT16-DT",2,"BD;SZ",2876,3528
"ENSG00000250634","LINC01182",2,"BD;MDD",4639,6215
"ENSG00000250771","",2,"BD;MDD",4639,6215
"ENSG00000250786","SNHG18",2,"MDD;OCD",4488,5405
"ENSG00000250899","",2,"BD;MDD",4639,6215
"ENSG00000251022","THAP9-AS1",2,"BD;MDD",4639,6215
"ENSG00000251034","",3,"BD;MDD;SZ",4810,7612
"ENSG00000251141","MRPS30-DT",2,"ASD;MDD",4478,5520
"ENSG00000251215","GOLGA5P1",2,"MDD;OCD",4488,5405
"ENSG00000251226","LINC02714",2,"MDD;SZ",4554,5481
"ENSG00000251322","SHANK3",3,"ASD;MDD;OCD",4712,6841
"ENSG00000251348","HSPD1P11",3,"BD;MDD;SZ",4810,7612
"ENSG00000251379",NA,2,"BD;SZ",2876,3528
"ENSG00000251381","LINC00958",2,"MDD;OCD",4488,5405
"ENSG00000251396","LINC01301",2,"ASD;MDD",4478,5520
"ENSG00000251429","AIDAP2",2,"ASD;MDD",4478,5520
"ENSG00000251442","LINC01094",2,"ASD;OCD",2440,2757
"ENSG00000251562","MALAT1",2,"BD;MDD",4639,6215
"ENSG00000251580","LINC02482",2,"BD;SZ",2876,3528
"ENSG00000251666","ZNF346-IT1",2,"BD;MDD",4639,6215
"ENSG00000251669","FAM86EP",2,"ADHD;MDD",4310,5200
"ENSG00000251682","",3,"BD;MDD;SZ",4810,7612
"ENSG00000251733","SCARNA8",2,"ADHD;MDD",4310,5200
"ENSG00000251745","RNU7-124P",2,"MDD;SZ",4554,5481
"ENSG00000251896","SNORD116-27",2,"BD;MDD",4639,6215
"ENSG00000251898","SCARNA11",2,"ADHD;MDD",4310,5200
"ENSG00000252202","",2,"BD;MDD",4639,6215
"ENSG00000252316","RNY4",2,"MDD;OCD",4488,5405
"ENSG00000252585","",2,"MDD;SZ",4554,5481
"ENSG00000252751","RNU6-143P",3,"BD;MDD;SZ",4810,7612
"ENSG00000252782","RNU6-341P",2,"BD;MDD",4639,6215
"ENSG00000253200","",2,"MDD;SZ",4554,5481
"ENSG00000253276","CCDC71L",2,"BD;MDD",4639,6215
"ENSG00000253357","",2,"BD;MDD",4639,6215
"ENSG00000253379",NA,2,"BD;MDD",4639,6215
"ENSG00000253521","HPYR1",2,"BD;MDD",4639,6215
"ENSG00000253598","SLC10A5",2,"ADHD;BD",3014,3247
"ENSG00000253636","",2,"BD;MDD",4639,6215
"ENSG00000253661","ZFHX4-AS1",2,"BD;OCD",3117,3452
"ENSG00000253671",NA,2,"MDD;SZ",4554,5481
"ENSG00000253710","ALG11",3,"BD;MDD;SZ",4810,7612
"ENSG00000253726","",2,"BD;MDD",4639,6215
"ENSG00000253731","PCDHGA6",2,"BD;MDD",4639,6215
"ENSG00000253753",NA,2,"ASD;MDD",4478,5520
"ENSG00000253793","",2,"BD;MDD",4639,6215
"ENSG00000253877","LINC01608",2,"ASD;MDD",4478,5520
"ENSG00000253882","",2,"BD;MDD",4639,6215
"ENSG00000253953","PCDHGB4",2,"MDD;SZ",4554,5481
"ENSG00000253988",NA,2,"BD;SZ",2876,3528
"ENSG00000254004","ZNF260",2,"ADHD;MDD",4310,5200
"ENSG00000254040","",2,"ASD;MDD",4478,5520
"ENSG00000254286",NA,2,"BD;MDD",4639,6215
"ENSG00000254463","PPIAP41",2,"BD;SZ",2876,3528
"ENSG00000254470","AP5B1",2,"ASD;MDD",4478,5520
"ENSG00000254487","",2,"BD;MDD",4639,6215
"ENSG00000254507","DEFB131E",2,"BD;MDD",4639,6215
"ENSG00000254537","",2,"BD;MDD",4639,6215
"ENSG00000254577","",2,"BD;MDD",4639,6215
"ENSG00000254634","SMG1P6",2,"BD;MDD",4639,6215
"ENSG00000254656","RTL1",4,"ADHD;BD;MDD;SZ",4907,8728
"ENSG00000254665","",2,"BD;MDD",4639,6215
"ENSG00000254667",NA,2,"BD;MDD",4639,6215
"ENSG00000254700","DEFB131C",2,"BD;SZ",2876,3528
"ENSG00000254708","MMADHCP2",2,"BD;MDD",4639,6215
"ENSG00000254712","",2,"MDD;SZ",4554,5481
"ENSG00000254858","MPV17L2",2,"MDD;OCD",4488,5405
"ENSG00000254911","SCARNA9",2,"ADHD;MDD",4310,5200
"ENSG00000254944","ATP5PBP5",2,"MDD;SZ",4554,5481
"ENSG00000255020","TDH-AS1",3,"BD;MDD;SZ",4810,7612
"ENSG00000255035","SDHCP4",2,"BD;MDD",4639,6215
"ENSG00000255046","",2,"ASD;MDD",4478,5520
"ENSG00000255129","TTC12-DT",2,"BD;MDD",4639,6215
"ENSG00000255203","OR7E2P",2,"BD;SZ",2876,3528
"ENSG00000255248","MIR100HG",3,"ASD;MDD;SZ",4826,6917
"ENSG00000255471","PRSS23-AS1",3,"BD;MDD;SZ",4810,7612
"ENSG00000255513","",2,"ASD;BD",3243,3567
"ENSG00000255561","FDXACB1",2,"ADHD;MDD",4310,5200
"ENSG00000255571","MIR9-3HG",2,"BD;MDD",4639,6215
"ENSG00000255690","TRIL",2,"ADHD;OCD",2281,2437
"ENSG00000255717","SNHG1",3,"BD;MDD;SZ",4810,7612
"ENSG00000256031",NA,2,"BD;MDD",4639,6215
"ENSG00000256040","PAPPA-AS1",2,"BD;MDD",4639,6215
"ENSG00000256164",NA,2,"BD;MDD",4639,6215
"ENSG00000256294","ZNF225",2,"ADHD;MDD",4310,5200
"ENSG00000256391",NA,2,"ASD;MDD",4478,5520
"ENSG00000256525","POLG2",2,"ADHD;MDD",4310,5200
"ENSG00000256651","",2,"BD;MDD",4639,6215
"ENSG00000256667","KLRA1P",2,"MDD;SZ",4554,5481
"ENSG00000256683","ZNF350",2,"ADHD;MDD",4310,5200
"ENSG00000256720","BTG1P1",2,"BD;MDD",4639,6215
"ENSG00000256771","ZNF253",2,"MDD;OCD",4488,5405
"ENSG00000256824","",2,"BD;SZ",2876,3528
"ENSG00000256861","",3,"BD;MDD;SZ",4810,7612
"ENSG00000256966","",2,"MDD;SZ",4554,5481
"ENSG00000257093","DENND11",2,"MDD;OCD",4488,5405
"ENSG00000257126","FOXG1-AS1",3,"BD;MDD;OCD",4878,7536
"ENSG00000257243","PARK7P1",2,"MDD;SZ",4554,5481
"ENSG00000257261","SLC38A4-AS1",2,"BD;MDD",4639,6215
"ENSG00000257835","",2,"BD;MDD",4639,6215
"ENSG00000257923","CUX1",2,"ASD;MDD",4478,5520
"ENSG00000257950","P2RX5-TAX1BP3",2,"BD;MDD",4639,6215
"ENSG00000257986","LINC02306",2,"ASD;MDD",4478,5520
"ENSG00000258168","PTPRB-AS1",2,"BD;MDD",4639,6215
"ENSG00000258215","",3,"BD;MDD;SZ",4810,7612
"ENSG00000258284","POLR2KP1",2,"BD;MDD",4639,6215
"ENSG00000258289","CHURC1",2,"MDD;OCD",4488,5405
"ENSG00000258302",NA,2,"BD;MDD",4639,6215
"ENSG00000258365","",2,"BD;MDD",4639,6215
"ENSG00000258366","RTEL1",2,"BD;MDD",4639,6215
"ENSG00000258472","",2,"BD;MDD",4639,6215
"ENSG00000258578","",2,"BD;MDD",4639,6215
"ENSG00000258591","PPIAP4",2,"BD;SZ",2876,3528
"ENSG00000258650","HSBP1P1",2,"MDD;SZ",4554,5481
"ENSG00000258695","",2,"BD;MDD",4639,6215
"ENSG00000258702","",2,"BD;MDD",4639,6215
"ENSG00000258725","PRC1-AS1",2,"BD;MDD",4639,6215
"ENSG00000258741","H2AZ2P1",2,"BD;MDD",4639,6215
"ENSG00000258752","FOXN3-AS3",2,"MDD;SZ",4554,5481
"ENSG00000258789","",3,"BD;MDD;SZ",4810,7612
