graph,disorder,TF_A,TF_B,target_DEG
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000077420
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000271361
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000261208
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000176945
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000181211
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000188386
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000125730
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000272769
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000272402
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000176659
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000236263
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000134548
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000086205
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000005844
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000233609
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000235173
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000272668
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000239998
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000101203
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000251429
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000272277
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000237499
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000186417
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000213988
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000253389
grn,MDD,ENSG00000174332,ENSG00000153234,ENSG00000272880
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000101115
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000180921
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000183439
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000232732
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000064205
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000081041
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000152253
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000186628
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000100053
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000171885
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000163762
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000232811
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000272463
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000231955
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000026508
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000090104
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000231920
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000271776
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000241484
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000174123
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000271787
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000167858
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000178021
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000164326
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000200534
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000232884
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000170165
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000103490
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000179299
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000273375
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000214402
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000257475
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000225630
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000186732
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000269889
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000236682
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000226102
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000255234
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000262223
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000246477
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000106089
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000239998
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000164935
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000236031
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000269813
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000149295
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000153283
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000270022
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000251429
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000236326
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000170955
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000226751
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000270547
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000176697
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000232767
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000104804
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000271966
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000213988
grn,MDD,ENSG00000174332,ENSG00000180828,ENSG00000259146
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000225106
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000183439
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000238228
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000260898
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000100055
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000182612
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000081051
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000187556
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000213402
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000244738
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000132681
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000147536
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000184564
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000144648
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000271904
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000246363
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000147402
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000214855
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000186732
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000233635
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000247324
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000197261
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000204176
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000179564
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000131477
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000181908
grn,MDD,ENSG00000174332,ENSG00000164651,ENSG00000272486
